Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
01/05/2016 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 12:00:00 PM,VILLA DEL LAGO E13,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,66,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,AUTOMOVIL,MAZDA,323,1987,BEIGE,1
01/05/2016 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 04:00:00 AM,EL SENA E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,70,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,AUTOMOVIL,KIA,PICANTO LX,2010,BLANCO,1
01/05/2016 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 11:30:00 AM,URB. CIUDAD JARDIN E22,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,63,MASCULINO,CASADO,PANAMA,INDEPENDIENTE,-,SECUNDARIA,76001000,CAMIONETA,KIA,NEW SPORTAGE LX,2015,BLANCO,1
01/05/2016 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 01:45:00 PM,EL CEDRO E19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,CAMIONETA,AUDI,Q7,2008,PLATA NIQUEL,1
01/05/2016 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 02:20:00 PM,LAS QUINTAS DE DON SIMON E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,47,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,ARQUITECTO,SUPERIOR,76001000,CAMIONETA,MAZDA,B 2200,2001,GRIS,1
01/06/2016 12:00:00 AM,ANTIOQUIA,ENVIGADO,Miércoles,12/31/1899 01:00:00 PM,EL DORADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,21,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5266000,TAXI,CHEVROLET,SPARK TAXI LOCAL S/A,2007,AMARILLO,1
01/06/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,12/31/1899 09:00:00 PM,GUAYABAL C-15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,40,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5001000,CAMPERO,TOYOTA,PRADO,2011,BLANCO,1
01/06/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,12/31/1899 11:30:00 AM,ROSALES C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,38,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5001000,AUTOMOVIL,KIA,PICANTO EX,2008,GRIS,1
01/06/2016 12:00:00 AM,ATLÁNTICO,SOLEDAD,Miércoles,12/31/1899 08:00:00 PM,COSTA HERMOSA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,CONDUCTOR VEHICULO,A PIE,56,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,TECNICO EN ELECTRONICA,TECNICO,8758000,AUTOMOVIL,OLDSMOBILE,CUTLAS,1981,MARRON Y NIQUEL,1
01/06/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Miércoles,12/31/1899 07:00:00 AM,URBANIZACION SANTA LUCIA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,19001000,CAMIONETA,FORD,F26DC3,2007,PLATEADO,1
01/06/2016 12:00:00 AM,CESAR,AGUACHICA,Miércoles,12/31/1899 07:00:00 AM,COR. NOREAN,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,46,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20011000,CAMION,CHEVROLET,NPR,2010,BLANCO,1
01/06/2016 12:00:00 AM,CESAR,VALLEDUPAR (CT),Miércoles,12/31/1899 02:00:00 PM,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,41,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,VOLQUETA,KENWORTH,T800,2013,ROJO,1
01/06/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 08:00:00 PM,VILLA LUZ E-10,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,46,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,ADMINISTRADOR DE EMPRESAS,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,AVEO,2013,PLATA,1
01/06/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 07:00:00 PM,EL RINCÓN DE SUBA E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,48,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMPERO,TOYOTA,LAND CRUISER,1992,BLANCO Y VERDE,1
01/06/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 07:30:00 PM,VILLAS DE KENNEDY E-8,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMIONETA,TOYOTA,PRADO,2017,BLANCO,1
01/06/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 11:00:00 AM,LA ESTACIÓN E-7,URBANA,PARQUEADERO,CONTUNDENTES,A PIE,A PIE,36,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,CAMION,CHEVROLET,NKR MWB,2006,ROJO,1
01/06/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 07:20:00 PM,HIPOTECHO OCCIDENTAL E-8,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,65,MASCULINO,UNION LIBRE,COLOMBIA,PENSIONADO,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2012,PLATA,1
01/06/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 05:40:00 PM,SANTA ISABEL E-14,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,45,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,INGENIERO MECANICO,SUPERIOR,11001000,CAMPERO,FORD,BRONCO ELITE XLT,1995,COBRE,1
01/06/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 12:35:00 PM,VILLA MAYOR E-15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMIONETA,CHEVROLET,LUV TFR,1998,ROJO,1
01/06/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 09:36:00 PM,GALAN E-16,URBANA,GARAJE,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,INGENIERO ELECTRICO,SUPERIOR,11001000,AUTOMOVIL,VOLKSWAGEN,BORA ACTIVE,2006,GRIS,1
01/06/2016 12:00:00 AM,NARIÑO,PASTO (CT),Miércoles,12/31/1899 10:00:00 AM,VILLA DOCENTE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,52001000,AUTOMOVIL,RENAULT,STEPWAY,2014,GRIS,1
01/06/2016 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,12/31/1899 06:00:00 AM,BARRIO NUEVO,URBANA,VIAS PUBLICAS,PUNZANTES,A PIE,CONDUCTOR VEHICULO,58,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,54001000,AUTOMOVIL,CHEVROLET,CARIBE,1986,AZUL,1
01/06/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 06:00:00 PM,SAN JOAQUIN E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,45,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,HYUNDAI,i 10,2009,GRIS,1
01/06/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 08:30:00 PM,EL LIMONAR E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,76001000,AUTOMOVIL,MAZDA,1ALH3M,2003,AZUL,1
01/06/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 07:30:00 PM,LA HACIENDA E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,41,MASCULINO,DIVORCIADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2015,NEGRO,1
01/06/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 06:00:00 AM,EL TREBOL E8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,76001000,AUTOMOVIL,HYUNDAI,i 10 GL,2013,GRIS,1
01/06/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 07:40:00 PM,SANTA ELENA E10,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,36,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,76001000,CAMION,NISSAN,D22/NP300,2013,BLANCO,1
01/06/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 09:50:00 AM,MARIANO RAMOS E16,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,61,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,76001000,CAMIONETA,TOYOTA,HILUX,2008,PLATEADO,1
01/06/2016 12:00:00 AM,VALLE,CANDELARIA,Miércoles,12/31/1899 10:30:00 AM,PANAMERICANO (23-2),URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,52,MASCULINO,SOLTERO,ECUADOR,INDEPENDIENTE,-,SECUNDARIA,76130000,AUTOMOVIL,RENAULT,R 4,1974,NARANJA,1
01/07/2016 12:00:00 AM,ANTIOQUIA,ITAGUI,Jueves,12/31/1899 10:00:00 AM,SAN GABRIEL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,-,MASCULINO,UNION LIBRE,-,INDEPENDIENTE,-,SECUNDARIA,5360000,CAMION,CHEVROLET,NHR,2012,BLANCO,1
01/07/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Jueves,12/31/1899 03:30:00 AM,EL VALLE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,8001000,AUTOMOVIL,MAZDA,323 HB,1992,GRIS,1
01/07/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Jueves,12/31/1899 10:45:00 PM,BOSTON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,40,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,-,SUPERIOR,8001000,AUTOMOVIL,MAZDA,2,2014,NEGRO Y BLANCO,1
01/07/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Jueves,12/31/1899 03:00:00 PM,VILLA HELENA,URBANA,VIAS PUBLICAS,ARMAS BLANCAS,PASAJERO MOTOCICLETA,A PIE,36,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,TECNOLOGO,19001000,VEHICULO-PANEL,RENAULT,SANDERO GT,2010,BLANCO,1
01/07/2016 12:00:00 AM,CESAR,VALLEDUPAR (CT),Jueves,12/31/1899 06:00:00 AM,CIUDADELA 450 AÑOS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,33,MASCULINO,CASADO,COLOMBIA,NO REPORTA,-,SUPERIOR,20001000,AUTOMOVIL,NISSAN,SENTRA EX,1995,AZUL,1
01/07/2016 12:00:00 AM,CESAR,VALLEDUPAR (CT),Jueves,12/31/1899 05:00:00 AM,GARUPAL IV,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,TECNICO,20001000,AUTOMOVIL,MAZDA,626 L,1989,AZUL,1
01/07/2016 12:00:00 AM,CESAR,VALLEDUPAR (CT),Jueves,12/31/1899 07:10:00 PM,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,TECNOLOGO DE SISTEMAS,TECNOLOGO,20001000,AUTOMOVIL,MAZDA,1ALH6M,2002,GRIS PLATINO,1
01/07/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 09:00:00 PM,MUZU E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMPERO,MITSUBISHI,MONTERO V 12 VN,1997,ROJO,1
01/07/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 09:00:00 PM,SAN MARCOS E-10,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPARK,2011,ROJO,1
01/07/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 06:00:00 PM,MUZU E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,39,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,TECNOLOGO,11001000,AUTOMOVIL,HYUNDAI,ATOS PRIME GL,2012,ROJO,1
01/07/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 09:30:00 PM,ALCALÁ E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,44,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,AUTOMOVIL,RENAULT,SANDERO AUTHENTIQUE,2014,GRIS,1
01/07/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 05:00:00 PM,QUIROGA VII ETAPA E-18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,56,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMIONETA,CHEVROLET,LUV,1983,AZUL,1
01/07/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 11:00:00 PM,BOSQUE POPULAR E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,51,FEMENINO,DIVORCIADO,COLOMBIA,INDEPENDIENTE,TECNOLOGO COMERCIAL,TECNOLOGO,11001000,AUTOMOVIL,RENAULT,TWINGO ACCESS,2010,GRIS,1
01/07/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 09:00:00 AM,VILLA MAYOR E-15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,CAMPERO,TOYOTA,LAND CRUISER,1979,BLANCO Y VERDE,1
01/07/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 07:10:00 AM,MUEQUETA E-12,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,INGENIERO CIVIL,SUPERIOR,11001000,AUTOMOVIL,KIA,PICANTO LX,2012,ROJO,1
01/07/2016 12:00:00 AM,GUAJIRA,DIBULLA,Jueves,12/31/1899 06:00:00 PM,VEREDA RIOHANCHO,RURAL,RIOS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,41,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,44090000,CAMIONETA,TOYOTA,HILUX,2012,BLANCO,1
01/07/2016 12:00:00 AM,HUILA,ACEVEDO,Jueves,12/31/1899 02:00:00 PM,VEREDA COPALITO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,31,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,41006000,CAMIONETA,TOYOTA,SIN LINEA,1996,ROJO,1
01/07/2016 12:00:00 AM,META,FUENTE DE ORO,Jueves,12/31/1899 12:00:00 AM,VEREDA TRANQUITAS,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,52,MASCULINO,CASADO,COLOMBIA,GANADERO,-,PRIMARIA,50287000,CAMIONETA,TOYOTA,HILUX,2013,GRIS,1
01/07/2016 12:00:00 AM,RISARALDA,PEREIRA (CT),Jueves,12/31/1899 07:30:00 PM,CIUDAD BOQUIA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,CONDUCTOR VEHICULO,A PIE,42,FEMENINO,CASADO,COLOMBIA,SECTOR IND,TECNOLOGO COMERCIAL,TECNOLOGO,66001000,AUTOMOVIL,HYUNDAI,ATOS SANTRO GL,2007,GRIS PLATINO,1
01/07/2016 12:00:00 AM,VALLE,CALI (CT),Jueves,12/31/1899 05:15:00 PM,LILI E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,HYUNDAI,i 10 GL,2012,GRIS,1
01/08/2016 12:00:00 AM,ANTIOQUIA,ENVIGADO,Viernes,12/31/1899 07:15:00 PM,EL PORTAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,30,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,5266000,AUTOMOVIL,HYUNDAI,i 10 GL,2013,GRIS,1
01/08/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,12/31/1899 08:00:00 AM,BOSTON C-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,66,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5001000,AUTOMOVIL,MAZDA,323,1986,AZUL,1
01/08/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,12/31/1899 05:10:00 PM,FATIMA C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,AUTOMOVIL,RENAULT,STEPWAY,2012,BLANCO,1
01/08/2016 12:00:00 AM,ATLÁNTICO,GALAPA,Viernes,12/31/1899 05:30:00 AM,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8296000,CAMION,CHEVROLET,NQR,0,BLANCO Y VERDE,1
01/08/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Viernes,12/31/1899 03:00:00 AM,BOSQUES DE POMONA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,49,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,19001000,CAMIONETA,TOYOTA,HILUX,2000,ABANO,1
01/08/2016 12:00:00 AM,CESAR,AGUACHICA,Viernes,12/31/1899 06:00:00 AM,MARIA EUGENIA ALTO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20011000,AUTOMOVIL,TOYOTA,COROLLA,2011,BLANCO,1
01/08/2016 12:00:00 AM,CESAR,LA JAGUA DE IBIRICO,Viernes,12/31/1899 11:40:00 PM,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,32,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20400000,AUTOMOVIL,RENAULT,CLIO CAMPUS,2013,GRIS,1
01/08/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 08:00:00 PM,CIUDADELA COLSUBSIDIO E-10,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,CAMPERO,CHEVROLET,VITARA,2004,AZUL,1
01/08/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 07:00:00 PM,HIPOTECHO OCCIDENTAL E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,42,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPARK,2011,ROJO,1
01/08/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 10:00:00 PM,ALCALÁ E-16,URBANA,GARAJE,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO EN SISTEMAS,TECNICO,11001000,AUTOMOVIL,HYUNDAI,ACCENT GL,2012,PLATA,1
01/08/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 12:30:00 AM,MUZU E-16,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO TAXI,CONDUCTOR TAXI,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,HYUNDAI,i 10 GL,2016,AMARILLO,1
01/08/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 08:20:00 PM,BELLO HORIZONTE E-4,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,-,MASCULINO,-,-,NO REPORTA,-,-,11001000,AUTOMOVIL,MAZDA,323 HB,1985,STRATO PLATA,1
01/08/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 08:15:00 PM,BOCHICA E-10,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,HYUNDAI,ATOS SANTRO GL,2006,PLATA,1
01/08/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 10:10:00 PM,LA PRIMAVERA NORTE E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMPERO,TOYOTA,PRADO,2015,PLATA,1
01/08/2016 12:00:00 AM,PUTUMAYO,PUERTO ASÍS,Viernes,12/31/1899 11:30:00 PM,KIL. 9 VIA SANTANA,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,86568000,AUTOMOVIL,MAZDA,323 HBF,1997,GRIS,1
01/08/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 05:00:00 PM,EL GRAN LIMONAR E17,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,31,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,AUTOMOVIL,RENAULT,LOGAN EXPRESSION,2007,GRIS,1
01/08/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 05:20:00 PM,LILI E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2008,PLATA,1
01/08/2016 12:00:00 AM,VALLE,DAGUA,Viernes,12/31/1899 06:45:00 AM,Corregimiento El Queremal,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,49,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76233000,AUTOMOVIL,VOLKSWAGEN,JETTA,2009,GRIS PLATINO,1
01/09/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 07:00:00 AM,EL DIAMANTE C-7,URBANA,FRENTE A EDIFICIO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5001000,AUTOMOVIL,CHEVROLET,OPTRA,2005,PLATA,1
01/09/2016 12:00:00 AM,CAUCA,CORINTO,Sábado,12/31/1899 10:30:00 PM,LA COLOMBIANA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,19212000,CAMPERO,TOYOTA,LAND CRUISER FZJ 73,1996,VERDE,1
